"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-10-20","F9","F9","F9",776,"F9","N230FR",776,12889,"LAS","Las Vegas, NV",11292,"DEN","Denver, CO",1629,1623,-6,18,1641,1906,13,1930,1919,-11,0,NULL,0,"N",121,116,85,1,628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-24","UA","UA","UA",495,"UA","N38424",495,12892,"LAX","Los Angeles, CA",11292,"DEN","Denver, CO",545,540,-5,16,556,843,5,907,848,-19,0,NULL,0,"N",142,128,107,1,862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-27","B6","B6","B6",2454,"B6","N249JB",2454,14843,"SJU","San Juan, PR",11697,"FLL","Fort Lauderdale, FL",1100,1045,-15,11,1056,1310,4,1339,1314,-25,0,NULL,0,"N",159,149,134,1,1046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-08","WN","WN","WN",590,"WN","N7856A",590,11292,"DEN","Denver, CO",12892,"LAX","Los Angeles, CA",540,545,5,9,554,655,4,715,659,-16,0,NULL,0,"N",155,134,121,1,862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-31","DL","DL_CODESHARE","DL",3653,"OO","N693CA",3653,11423,"DSM","Des Moines, IA",14869,"SLC","Salt Lake City, UT",530,534,4,10,544,705,8,730,713,-17,0,NULL,0,"N",180,159,141,1,955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-21","WN","WN","WN",682,"WN","N776WN",682,12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA",1240,1236,-4,8,1244,1344,4,1410,1348,-22,0,NULL,0,"N",90,72,60,1,373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-24","DL","DL_CODESHARE","DL",6079,"YX","N211JQ",6079,11057,"CLT","Charlotte, NC",12953,"LGA","New York, NY",1600,1555,-5,35,1630,1751,6,1800,1757,-3,0,NULL,0,"N",120,122,81,1,544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-17","WN","WN","WN",1128,"WN","N7837A",1128,13198,"MCI","Kansas City, MO",13204,"MCO","Orlando, FL",520,517,-3,8,525,835,9,900,844,-16,0,NULL,0,"N",160,147,130,1,1072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-16","AA","AA","AA",1533,"AA","N542UW",1533,14100,"PHL","Philadelphia, PA",13303,"MIA","Miami, FL",820,814,-6,24,838,1102,5,1122,1107,-15,0,NULL,0,"N",182,173,144,1,1013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-25","WN","WN","WN",6494,"WN","N7860A",6494,10821,"BWI","Baltimore, MD",15016,"STL","St. Louis, MO",2220,2220,0,8,2228,2325,5,2345,2330,-15,0,NULL,0,"N",145,130,117,1,738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","AA","AA_CODESHARE","AA",3454,"MQ","N931AE",3454,15249,"TLH","Tallahassee, FL",13303,"MIA","Miami, FL",1721,1736,15,12,1748,1856,8,1845,1904,19,0,"",0,"N",84,88,68,1,402,2,0,4,0,13,"",NULL,NULL,NULL
"2019-09-10","WN","WN","WN",798,"WN","N7712G",798,12889,"LAS","Las Vegas, NV",14893,"SMF","Sacramento, CA",1210,1212,2,33,1245,1350,5,1345,1355,10,0,NULL,0,"N",95,103,65,1,397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-10","WN","WN","WN",3877,"WN","N8673F",3877,11292,"DEN","Denver, CO",14771,"SFO","San Francisco, CA",845,850,5,18,908,1033,7,1040,1040,0,0,NULL,0,"N",175,170,145,1,967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-16","AS","AS","AS",66,"AS","N613AS",66,10926,"CDV","Cordova, AK",15991,"YAK","Yakutat, AK",1700,1634,-26,12,1646,1721,5,1752,1726,-26,0,NULL,0,"N",52,52,35,1,213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-25","DL","DL","DL",2348,"DL","N978AT",2348,13487,"MSP","Minneapolis, MN",14457,"RAP","Rapid City, SD",2245,2309,24,11,2320,2335,4,2324,2339,15,0,NULL,0,"N",99,90,75,1,489,0,0,0,0,15,NULL,NULL,NULL,NULL
"2019-09-11","AA","AA","AA",610,"AA","N579UW",610,11057,"CLT","Charlotte, NC",12892,"LAX","Los Angeles, CA",1630,1630,0,28,1658,1823,5,1838,1828,-10,0,NULL,0,"N",308,298,265,1,2125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","UA","UA_CODESHARE","UA",3632,"YX","N650RW",3632,11423,"DSM","Des Moines, IA",13930,"ORD","Chicago, IL",640,636,-4,37,713,814,12,811,826,15,0,NULL,0,"N",91,110,61,1,299,0,0,15,0,0,NULL,NULL,NULL,NULL
"2018-07-03","NK","NK","NK",564,"NK","N660NK",564,14679,"SAN","San Diego, CA",13930,"ORD","Chicago, IL",1330,1326,-4,13,1339,1904,19,1934,1923,-11,0,NULL,0,"N",244,237,205,1,1723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-22","UA","UA","UA",416,"UA","N33266",416,10721,"BOS","Boston, MA",11292,"DEN","Denver, CO",945,941,-4,15,956,1204,6,1218,1210,-8,0,NULL,0,"N",273,269,248,1,1754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-26","HA","HA","HA",599,"HA","N481HA",599,12758,"KOA","Kona, HI",12982,"LIH","Lihue, HI",901,855,-6,8,903,942,6,957,948,-9,0,NULL,0,"N",56,53,39,1,263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-13","UA","UA_CODESHARE","UA",5800,"OO","N952SW",5800,14193,"PNS","Pensacola, FL",13930,"ORD","Chicago, IL",1416,1417,1,18,1435,1648,9,1651,1657,6,0,NULL,0,"N",155,160,133,1,794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-11","WN","WN","WN",591,"WN","N7704B",591,14307,"PVD","Providence, RI",13232,"MDW","Chicago, IL",1645,1637,-8,11,1648,1803,4,1820,1807,-13,0,NULL,0,"N",155,150,135,1,842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-30","AA","AA","AA",1034,"AA","N990AU",1034,12892,"LAX","Los Angeles, CA",13303,"MIA","Miami, FL",745,743,-2,12,755,1525,16,1536,1541,5,0,NULL,0,"N",291,298,270,1,2342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-02","DL","DL","DL",2005,"DL","N942AT",2005,14869,"SLC","Salt Lake City, UT",11884,"GEG","Spokane, WA",1125,1119,-6,25,1144,1205,3,1210,1208,-2,0,NULL,0,"N",105,109,81,1,546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-29","B6","B6","B6",53,"B6","N975JB",53,12478,"JFK","New York, NY",14027,"PBI","West Palm Beach/Palm Beach, FL",656,655,-1,16,711,948,4,958,952,-6,0,NULL,0,"N",182,177,157,1,1028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-17","DL","DL_CODESHARE","DL",4191,"OO","N606SK",4191,11066,"CMH","Columbus, OH",13487,"MSP","Minneapolis, MN",935,926,-9,19,945,1034,5,1037,1039,2,0,NULL,0,"N",122,133,109,1,626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-18","DL","DL","DL",2868,"DL","N948DN",2868,13930,"ORD","Chicago, IL",13487,"MSP","Minneapolis, MN",1510,1532,22,32,1604,1712,5,1648,1717,29,0,NULL,0,"N",98,105,68,1,334,2,0,7,0,20,NULL,NULL,NULL,NULL
"2018-06-21","DL","DL","DL",1910,"DL","N581NW",1910,13487,"MSP","Minneapolis, MN",13204,"MCO","Orlando, FL",650,648,-2,21,709,1046,11,1057,1057,0,0,NULL,0,"N",187,189,157,1,1310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-12","AA","AA_CODESHARE","AA",3716,"MQ","N644AE",3716,11067,"CMI","Champaign/Urbana, IL",13930,"ORD","Chicago, IL",620,610,-10,8,618,658,7,728,705,-23,0,NULL,0,"N",68,55,40,1,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-20","AA","AA_CODESHARE","AA",3637,"MQ","N221NN",3637,11298,"DFW","Dallas/Fort Worth, TX",10868,"CAE","Columbia, SC",1830,1831,1,28,1859,2148,4,2152,2152,0,0,NULL,0,"N",142,141,109,1,922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","WN","WN","WN",1120,"WN","N7715E",1120,11259,"DAL","Dallas, TX",13851,"OKC","Oklahoma City, OK",940,1015,35,10,1025,1101,4,1040,1105,25,0,NULL,0,"N",60,50,36,1,181,25,0,0,0,0,NULL,NULL,NULL,NULL
"2018-04-12","WN","WN","WN",117,"WN","N288WN",117,14107,"PHX","Phoenix, AZ",12892,"LAX","Los Angeles, CA",800,755,-5,30,825,930,10,930,940,10,0,NULL,0,"N",90,105,65,1,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-22","DL","DL_CODESHARE","DL",3803,"OO","N809SK",3803,10397,"ATL","Atlanta, GA",10781,"BTR","Baton Rouge, LA",820,815,-5,15,830,841,4,857,845,-12,0,NULL,0,"N",97,90,71,1,448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-31","UA","UA","UA",913,"UA","N67846",913,14679,"SAN","San Diego, CA",13930,"ORD","Chicago, IL",709,701,-8,14,715,1247,11,1317,1258,-19,0,NULL,0,"N",248,237,212,1,1723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-11","AA","AA","AA",2617,"AA","N991NN",2617,12264,"IAD","Washington, DC",11298,"DFW","Dallas/Fort Worth, TX",636,631,-5,37,708,906,18,910,924,14,0,NULL,0,"N",214,233,178,1,1172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-14","DL","DL_CODESHARE","DL",3548,"OO","N258SY",3548,14679,"SAN","San Diego, CA",12889,"LAS","Las Vegas, NV",700,655,-5,16,711,803,9,825,812,-13,0,NULL,0,"N",85,77,52,1,258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-03","UA","UA_CODESHARE","UA",5669,"OO","N786SK",5669,14869,"SLC","Salt Lake City, UT",11292,"DEN","Denver, CO",1525,1516,-9,16,1532,1635,11,1658,1646,-12,0,NULL,0,"N",93,90,63,1,391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-29","AA","AA_CODESHARE","AA",5421,"OH","N574NN",5421,11423,"DSM","Des Moines, IA",11057,"CLT","Charlotte, NC",1154,1154,0,17,1211,1510,13,1519,1523,4,0,NULL,0,"N",145,149,119,1,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-12","UA","UA_CODESHARE","UA",3870,"ZW","N413AW",3870,13930,"ORD","Chicago, IL",14307,"PVD","Providence, RI",1400,1357,-3,33,1430,1716,3,1727,1719,-8,0,NULL,0,"N",147,142,106,1,849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-11","AS","AS","AS",161,"AS","N607AS",161,10165,"ADK","Adak Island, AK",10299,"ANC","Anchorage, AK",1811,1711,-60,8,1719,2052,3,2157,2055,-62,0,NULL,0,"N",166,164,153,1,1192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-30","AA","AA_CODESHARE","AA",5232,"OH","N576NN",5232,13422,"MOB","Mobile, AL",11057,"CLT","Charlotte, NC",1809,1806,-3,6,1812,2027,18,2055,2045,-10,0,NULL,0,"N",106,99,75,1,526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-28","DL","DL","DL",1173,"DL","N805DN",1173,15304,"TPA","Tampa, FL",10397,"ATL","Atlanta, GA",1859,1851,-8,17,1908,2013,9,2039,2022,-17,0,NULL,0,"N",100,91,65,1,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-14","AA","AA_CODESHARE","AA",5906,"YV","N953LR",5906,15624,"VPS","Valparaiso, FL",11298,"DFW","Dallas/Fort Worth, TX",1921,2058,97,13,2111,2239,15,2130,2254,84,0,NULL,0,"N",129,116,88,1,641,2,0,0,0,82,NULL,NULL,NULL,NULL
"2019-08-26","DL","DL_CODESHARE","DL",3908,"OO","N827SK",3908,11042,"CLE","Cleveland, OH",13487,"MSP","Minneapolis, MN",1630,1634,4,13,1647,1717,5,1738,1722,-16,0,NULL,0,"N",128,108,90,1,622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-08","AS","AS","AS",727,"AS","N273AK",727,13204,"MCO","Orlando, FL",14057,"PDX","Portland, OR",1745,1801,16,26,1827,2044,3,2101,2047,-14,0,NULL,0,"N",376,346,317,1,2534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-20","UA","UA_CODESHARE","UA",4536,"G7","N166GJ",4536,13931,"ORF","Norfolk, VA",13930,"ORD","Chicago, IL",1530,1711,101,17,1728,1824,5,1647,1829,102,0,NULL,0,"N",137,138,116,1,717,0,0,102,0,0,NULL,NULL,NULL,NULL
"2019-06-09","UA","UA","UA",1224,"UA","N66897",1224,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1057,1052,-5,13,1105,1311,50,1355,1401,6,0,NULL,0,"N",358,369,306,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-13","UA","UA_CODESHARE","UA",4405,"EV","N16976",4405,12266,"IAH","Houston, TX",15370,"TUL","Tulsa, OK",1940,1937,-3,14,1951,2058,3,2116,2101,-15,0,NULL,0,"N",96,84,67,1,429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-25","UA","UA_CODESHARE","UA",3453,"YX","N653RW",3453,14122,"PIT","Pittsburgh, PA",11618,"EWR","Newark, NJ",1200,1152,-8,23,1215,1311,9,1336,1320,-16,0,NULL,0,"N",96,88,56,1,319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-20","AA","AA_CODESHARE","AA",3144,"OO","N712SK",3144,10693,"BNA","Nashville, TN",13930,"ORD","Chicago, IL",501,509,8,14,523,636,11,650,647,-3,0,NULL,0,"N",109,98,73,1,409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-17","DL","DL_CODESHARE","DL",3567,"OO","N454SW",3567,15607,"VLD","Valdosta, GA",10397,"ATL","Atlanta, GA",615,611,-4,7,618,703,5,724,708,-16,0,NULL,0,"N",69,57,45,1,208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-23","UA","UA_CODESHARE","UA",6033,"YV","N522LR",6033,14492,"RDU","Raleigh/Durham, NC",12264,"IAD","Washington, DC",2000,1951,-9,17,2008,2051,4,2105,2055,-10,0,NULL,0,"N",65,64,43,1,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-08","AA","AA","AA",1119,"AA","N878NN",1119,13495,"MSY","New Orleans, LA",13930,"ORD","Chicago, IL",1504,1519,15,13,1532,1728,9,1744,1737,-7,0,NULL,0,"N",160,138,116,1,836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-30","F9","F9","F9",1231,"F9","N223FR",1231,10792,"BUF","Buffalo, NY",15304,"TPA","Tampa, FL",1430,1435,5,13,1448,1734,12,1720,1746,26,0,NULL,0,"N",170,191,166,1,1053,5,0,21,0,0,NULL,NULL,NULL,NULL
"2018-09-25","WN","WN","WN",28,"WN","N283WN",28,11259,"DAL","Dallas, TX",14679,"SAN","San Diego, CA",1440,1446,6,10,1456,1542,6,1545,1548,3,0,NULL,0,"N",185,182,166,1,1182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-07","NK","NK","NK",891,"NK","N535NK",891,13487,"MSP","Minneapolis, MN",13495,"MSY","New Orleans, LA",1339,1334,-5,13,1347,1552,5,1634,1557,-37,0,NULL,0,"N",175,143,125,1,1039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","WN","WN","WN",2071,"WN","N284WN",2071,13891,"ONT","Ontario, CA",14893,"SMF","Sacramento, CA",1855,1900,5,7,1907,2014,6,2015,2020,5,0,NULL,0,"N",80,80,67,1,390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-15","WN","WN","WN",5390,"WN","N562WN",5390,12896,"LBB","Lubbock, TX",12889,"LAS","Las Vegas, NV",1740,1808,28,9,1817,1757,4,1745,1801,16,0,NULL,0,"N",125,113,100,1,775,0,0,0,0,16,NULL,NULL,NULL,NULL
"2018-10-06","UA","UA","UA",1040,"UA","N846UA",1040,14679,"SAN","San Diego, CA",11292,"DEN","Denver, CO",1457,1446,-11,15,1501,1747,8,1810,1755,-15,0,NULL,0,"N",133,129,106,1,853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-21","AA","AA_CODESHARE","AA",4521,"YX","N138HQ",4521,11066,"CMH","Columbus, OH",11278,"DCA","Washington, DC",1459,1517,18,16,1533,1639,7,1622,1646,24,0,NULL,0,"N",83,89,66,1,323,11,0,6,0,7,NULL,NULL,NULL,NULL
"2019-07-14","DL","DL","DL",3014,"DL","N3742C",3014,11630,"FAI","Fairbanks, AK",14747,"SEA","Seattle, WA",1455,1453,-2,10,1503,1910,4,1933,1914,-19,0,NULL,0,"N",218,201,187,1,1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-18","WN","WN","WN",2341,"WN","N246LV",2341,12451,"JAX","Jacksonville, FL",11697,"FLL","Fort Lauderdale, FL",1055,1047,-8,13,1100,1157,7,1215,1204,-11,0,NULL,0,"N",80,77,57,1,319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-08","WN","WN","WN",5210,"WN","N916WN",5210,11066,"CMH","Columbus, OH",13204,"MCO","Orlando, FL",1205,1202,-3,16,1218,1404,8,1415,1412,-3,0,NULL,0,"N",130,130,106,1,802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","DL","DL_CODESHARE","DL",3659,"OO","N821SK",3659,14122,"PIT","Pittsburgh, PA",13487,"MSP","Minneapolis, MN",952,944,-8,41,1025,1126,9,1130,1135,5,0,NULL,0,"N",158,171,121,1,726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-25","AA","AA_CODESHARE","AA",5690,"OH","N571NN",5690,11057,"CLT","Charlotte, NC",13485,"MSN","Madison, WI",1430,1424,-6,16,1440,1518,3,1541,1521,-20,0,NULL,0,"N",131,117,98,1,708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-19","UA","UA_CODESHARE","UA",5851,"OO","N479CA",5851,12892,"LAX","Los Angeles, CA",10713,"BOI","Boise, ID",710,702,-8,42,744,1027,3,1030,1030,0,0,NULL,0,"N",140,148,103,1,674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-23","AA","AA","AA",2516,"AA","N119US",2516,14100,"PHL","Philadelphia, PA",11292,"DEN","Denver, CO",2045,2050,5,15,2105,2236,10,2253,2246,-7,0,NULL,0,"N",248,236,211,1,1558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-03","B6","B6","B6",1391,"B6","N629JB",1391,10721,"BOS","Boston, MA",15304,"TPA","Tampa, FL",2117,2132,15,15,2147,38,6,34,44,10,0,NULL,0,"N",197,192,171,1,1185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-24","DL","DL_CODESHARE","DL",4261,"OO","N459SW",4261,11433,"DTW","Detroit, MI",12884,"LAN","Lansing, MI",1730,1725,-5,30,1755,1815,6,1827,1821,-6,0,"",0,"N",57,56,20,1,74,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2019-05-12","WN","WN","WN",3755,"WN","N8643A",3755,12889,"LAS","Las Vegas, NV",11259,"DAL","Dallas, TX",1050,1050,0,11,1101,1525,4,1525,1529,4,0,NULL,0,"N",155,159,144,1,1067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-25","AA","AA","AA",2466,"AA","N917NN",2466,14908,"SNA","Santa Ana, CA",14107,"PHX","Phoenix, AZ",1929,1928,-1,11,1939,2037,6,2049,2043,-6,0,NULL,0,"N",80,75,58,1,338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-06","AA","AA_CODESHARE","AA",4185,"MQ","N902BC",4185,13930,"ORD","Chicago, IL",11977,"GRB","Green Bay, WI",1150,1146,-4,23,1209,1240,2,1246,1242,-4,0,NULL,0,"N",56,56,31,1,174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-19","AA","AA","AA",151,"AA","N868NN",151,14492,"RDU","Raleigh/Durham, NC",11057,"CLT","Charlotte, NC",517,512,-5,30,542,618,7,620,625,5,0,NULL,0,"N",63,73,36,1,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-24","AA","AA_CODESHARE","AA",3629,"MQ","N662EH",3629,14633,"RST","Rochester, MN",13930,"ORD","Chicago, IL",1805,1824,19,15,1839,1924,15,1926,1939,13,0,NULL,0,"N",81,75,45,1,268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-24","WN","WN","WN",2236,"WN","N560WN",2236,14057,"PDX","Portland, OR",12892,"LAX","Los Angeles, CA",925,922,-3,9,931,1130,8,1150,1138,-12,0,NULL,0,"N",145,136,119,1,834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-19","AA","AA_CODESHARE","AA",5270,"OH","N547NN",5270,11423,"DSM","Des Moines, IA",11057,"CLT","Charlotte, NC",709,708,-1,18,726,1022,21,1035,1043,8,0,"",0,"N",146,155,116,1,815,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2019-03-21","WN","WN","WN",6565,"WN","N8674B",6565,11292,"DEN","Denver, CO",14683,"SAT","San Antonio, TX",2020,2039,19,12,2051,2333,3,2325,2336,11,0,NULL,0,"N",125,117,102,1,794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-15","DL","DL","DL",871,"DL","N913DN",871,10529,"BDL","Hartford, CT",13487,"MSP","Minneapolis, MN",825,818,-7,10,828,1000,3,1030,1003,-27,0,NULL,0,"N",185,165,152,1,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-02","UA","UA_CODESHARE","UA",5526,"OO","N135SY",5526,11292,"DEN","Denver, CO",14893,"SMF","Sacramento, CA",750,751,1,20,811,928,5,942,933,-9,0,NULL,0,"N",172,162,137,1,909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-11","AA","AA","AA",1249,"AA","N309PC",1249,12892,"LAX","Los Angeles, CA",10397,"ATL","Atlanta, GA",820,815,-5,17,832,1509,20,1549,1529,-20,0,NULL,0,"N",269,254,217,1,1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-30","DL","DL","DL",440,"DL","N6711M",440,14635,"RSW","Fort Myers, FL",10397,"ATL","Atlanta, GA",1512,1510,-2,10,1520,1637,5,1700,1642,-18,0,NULL,0,"N",108,92,77,1,515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-16","WN","WN","WN",5339,"WN","N474WN",5339,11292,"DEN","Denver, CO",12953,"LGA","New York, NY",1050,1053,3,14,1107,1626,4,1635,1630,-5,0,NULL,0,"N",225,217,199,1,1620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-19","UA","UA_CODESHARE","UA",3841,"ZW","N448AW",3841,13930,"ORD","Chicago, IL",13485,"MSN","Madison, WI",800,853,53,18,911,939,8,901,947,46,0,NULL,0,"N",61,54,28,1,109,46,0,0,0,0,NULL,NULL,NULL,NULL
"2019-06-22","AA","AA_CODESHARE","AA",4609,"YX","N133HQ",4609,14307,"PVD","Providence, RI",14100,"PHL","Philadelphia, PA",1422,1606,104,14,1620,1711,30,1549,1741,112,0,NULL,0,"N",87,95,51,1,237,74,30,8,0,0,NULL,NULL,NULL,NULL
"2018-11-10","UA","UA_CODESHARE","UA",3884,"ZW","N412AW",3884,14100,"PHL","Philadelphia, PA",12264,"IAD","Washington, DC",625,615,-10,15,630,707,3,725,710,-15,0,NULL,0,"N",60,55,37,1,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-26","UA","UA_CODESHARE","UA",5356,"OO","N125SY",5356,10693,"BNA","Nashville, TN",11292,"DEN","Denver, CO",835,913,38,18,931,1058,6,1038,1104,26,0,NULL,0,"N",183,171,147,1,1014,26,0,0,0,0,NULL,NULL,NULL,NULL
"2018-10-03","AA","AA","AA",864,"AA","N918US",864,11057,"CLT","Charlotte, NC",13930,"ORD","Chicago, IL",1125,1119,-6,12,1131,1159,36,1235,1235,0,0,NULL,0,"N",130,136,88,1,599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-24","AA","AA_CODESHARE","AA",4799,"PT","N640AE",4799,11057,"CLT","Charlotte, NC",10990,"CHO","Charlottesville, VA",1429,1739,190,14,1753,1837,4,1543,1841,178,0,NULL,0,"N",74,62,44,1,245,178,0,0,0,0,NULL,NULL,NULL,NULL
"2019-03-13","AA","AA","AA",2070,"AA","N952UW",2070,14100,"PHL","Philadelphia, PA",13487,"MSP","Minneapolis, MN",2049,2039,-10,11,2050,2211,6,2251,2217,-34,0,NULL,0,"N",182,158,141,1,980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-27","UA","UA","UA",1853,"UA","N37273",1853,12264,"IAD","Washington, DC",12339,"IND","Indianapolis, IN",1710,1809,59,15,1824,1931,4,1859,1935,36,0,NULL,0,"N",109,86,67,1,476,0,0,0,0,36,NULL,NULL,NULL,NULL
"2019-10-19","UA","UA_CODESHARE","UA",6097,"YV","N87353",6097,12264,"IAD","Washington, DC",11042,"CLE","Cleveland, OH",1300,1256,-4,25,1321,1408,9,1424,1417,-7,0,NULL,0,"N",84,81,47,1,288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
